	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Comparison
GO:0001819	BP	GO:0001819	positive regulation of cytokine production	23/530	485/21359	0.00247309888345025	0.0478383344890007	0.0403845163210549	Il1rl1/Hspd1/Fcgr3/Ifngr1/Tbk1/Ddit3/Xbp1/Havcr2/G3bp1/Lgals9/Ccl3/Psen1/Cd83/Pnp/Tnfsf9/Cd14/Il6ra/Zc3hav1/Clec4n/C5ar1/Cd276/Sash3/Tlr7	23	AbstinencevsMaintenance
GO:0051224	BP	GO:0051224	negative regulation of protein transport	10/530	139/21359	0.00249502283462141	0.0480534917369292	0.0405661493457698	Pfkl/Akap1/Ppm1f/Pkig/Kcnb1/Tbc1d1/Psmd9/Apoe/Ucp2/Gdi1	10	AbstinencevsMaintenance
GO:1903312	BP	GO:1903312	negative regulation of mRNA metabolic process	8/530	95/21359	0.00250801304964676	0.048095474387407	0.0406015905677842	Traf5/Ptbp1/Cirbp/Hnrnpk/Acin1/Thrap3/Srsf10/Fus	8	AbstinencevsMaintenance
GO:0030003	BP	GO:0030003	cellular cation homeostasis	23/530	486/21359	0.00253748218073781	0.0484517520261911	0.0409023556398125	Abcb6/Tmem9/Ap3d1/Ddit3/Ccl12/Psen1/Pacs2/Kcnma1/Slc1a3/Myc/Adcy8/Nubp1/Gsto1/Casq2/Iscu/Kctd7/Apoe/Bax/Ftl1/Bnip3/Herpud1/Ubash3b/Ccr1	23	AbstinencevsMaintenance
GO:0002704	BP	GO:0002704	negative regulation of leukocyte mediated immunity	7/530	75/21359	0.00257778023791139	0.049010872984905	0.0413743584744392	Lilrb4a/Havcr2/Lgals9/Cd300a/Ifnb1/Ceacam1/Il4i1	7	AbstinencevsMaintenance
GO:01010311	CC	GO:0101031	chaperone complex	10/531	34/21251	6.66975460783371e-09	3.26151000323068e-06	2.75917216934594e-06	Cct4/Cct5/Hsf1/Cct8/Tcp1/Hsp90ab1/Stip1/Cct3/Cct7/Hspa8	10	AbstinencevsMaintenance
GO:00058321	CC	GO:0005832	chaperonin-containing T-complex	6/531	10/21251	4.56391891549303e-08	1.11587817483805e-05	9.44010596730927e-06	Cct4/Cct5/Cct8/Tcp1/Cct3/Cct7	6	AbstinencevsMaintenance
GO:00432092	CC	GO:0043209	myelin sheath	18/531	207/21251	4.91127538710116e-06	0.000800537888097489	0.000677239027063423	Hspd1/Glul/Ubb/Gfap/Cct5/Tuba1a/Tcp1/Stip1/Actr1a/Gsto1/Hspa5/Cct3/Phgdh/Eno1/Cycs/Hspa8/Rdx/Gdi1	18	AbstinencevsMaintenance
GO:00021991	CC	GO:0002199	zona pellucida receptor complex	4/531	11/21251	0.000110611149770978	0.0107949781960701	0.0091323354451739	Cct4/Cct8/Tcp1/Cct3	4	AbstinencevsMaintenance
GO:0072546	CC	GO:0072546	EMC complex	4/531	11/21251	0.000110611149770978	0.0107949781960701	0.0091323354451739	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:0090575	CC	GO:0090575	RNA polymerase II transcription regulator complex	17/531	242/21251	0.000133893957541908	0.0107949781960701	0.0091323354451739	Tcea1/Ddit3/Xbp1/Med11/Hlf/Myc/Crebbp/Gtf2f1/Tcf4/Tcf7l2/Med22/Hltf/Rfx5/Lmo4/Trrap/Dbp/Nono	17	AbstinencevsMaintenance
GO:00162341	CC	GO:0016234	inclusion body	9/531	79/21251	0.000154529340230042	0.0107949781960701	0.0091323354451739	Tpr/Psen1/Pabpn1/Hsp90ab1/Nxf1/Nbn/Psmc4/Picalm/Herpud1	9	AbstinencevsMaintenance
GO:0042405	CC	GO:0042405	nuclear inclusion body	4/531	13/21251	0.000230298024675914	0.0138877462362588	0.0117487552918948	Tpr/Pabpn1/Nxf1/Nbn	4	AbstinencevsMaintenance
GO:0005775	CC	GO:0005775	vacuolar lumen	5/531	24/21251	0.000274086925932964	0.0138877462362588	0.0117487552918948	Naglu/Gaa/Gusb/Hspa8/Hexa	5	AbstinencevsMaintenance
GO:0016607	CC	GO:0016607	nuclear speck	20/531	332/21251	0.00028400299051654	0.0138877462362588	0.0117487552918948	Bclaf1/Nsrp1/Hbp1/Srsf5/Acin1/Nrip1/Srsf3/U2af1/Akap8l/Cdc5l/Nxf1/Lpxn/Ppig/Dgkz/Sf3a3/Thrap3/Syf2/Srsf10/Srpk2/Fam76b	20	AbstinencevsMaintenance
GO:0044754	CC	GO:0044754	autolysosome	4/531	14/21251	0.000316066776192623	0.0140506048689266	0.0118865304348039	Gaa/Pik3c3/Ftl1/Map1lc3b	4	AbstinencevsMaintenance
GO:0019867	CC	GO:0019867	outer membrane	14/531	197/21251	0.00045539841452143	0.0171299865154599	0.0144916256604795	Abcb6/Ltc4s/Ubb/Sarm1/Rhot1/Akap1/Psen1/Synj2/Eno1/Retsat/Tigar/Bax/Ppp1r15a/Bnip3	14	AbstinencevsMaintenance
GO:0031968	CC	GO:0031968	organelle outer membrane	14/531	197/21251	0.00045539841452143	0.0171299865154599	0.0144916256604795	Abcb6/Ltc4s/Ubb/Sarm1/Rhot1/Akap1/Psen1/Synj2/Eno1/Retsat/Tigar/Bax/Ppp1r15a/Bnip3	14	AbstinencevsMaintenance
GO:0005767	CC	GO:0005767	secondary lysosome	4/531	18/21251	0.000892447524940914	0.0311719171211505	0.026370817842239	Gaa/Pik3c3/Ftl1/Map1lc3b	4	AbstinencevsMaintenance
GO:0005925	CC	GO:0005925	focal adhesion	12/531	170/21251	0.00120594679390783	0.0333330696831429	0.0281991096447641	Dst/Il1rl1/Srp68/Itgb7/Itgb5/Lpxn/Arl14ep/Hck/Usp33/Vasp/Pak1/Rdx	12	AbstinencevsMaintenance
GO:00058741	CC	GO:0005874	microtubule	22/531	429/21251	0.00125992810511604	0.0333330696831429	0.0281991096447641	Dst/Katna1/Cct4/Sarm1/Cct5/Kif21a/Tuba1a/Cct8/Synj2/Tcp1/Haus1/Eml3/Odf2/Snph/Cct3/Bod1l/Cct7/Fkbp4/Apoe/Tubgcp2/Map1lc3b/Hspa8	22	AbstinencevsMaintenance
GO:00726861	CC	GO:0072686	mitotic spindle	12/531	171/21251	0.00126832526688997	0.0333330696831429	0.0281991096447641	Tmem9/Tpr/Katna1/Ncor1/Cd180/Hsf1/Haus1/Eml3/Smc3/Cntrl/Nup62/Sgf29	12	AbstinencevsMaintenance
GO:0005640	CC	GO:0005640	nuclear outer membrane	4/531	20/21251	0.00135818281493901	0.0333330696831429	0.0281991096447641	Ltc4s/Psen1/Eno1/Retsat	4	AbstinencevsMaintenance
GO:0043202	CC	GO:0043202	lysosomal lumen	4/531	20/21251	0.00135818281493901	0.0333330696831429	0.0281991096447641	Naglu/Gusb/Hspa8/Hexa	4	AbstinencevsMaintenance
GO:00163631	CC	GO:0016363	nuclear matrix	9/531	106/21251	0.00136331573346188	0.0333330696831429	0.0281991096447641	Morc2a/Smarce1/Akap8l/Hnrnpm/Smc3/Ppig/Hltf/Brd7/Nono	9	AbstinencevsMaintenance
GO:00343991	CC	GO:0034399	nuclear periphery	10/531	131/21251	0.00169306080306846	0.0394241301285941	0.0333520248424012	Tpr/Morc2a/Smarce1/Akap8l/Hnrnpm/Smc3/Ppig/Hltf/Brd7/Nono	10	AbstinencevsMaintenance
GO:00056351	CC	GO:0005635	nuclear envelope	21/531	414/21251	0.00183744308946163	0.0408413486703063	0.0345509633568623	Dst/Unc50/Tpr/Cacybp/Ccar1/Ltc4s/Tmc6/Pum2/Psen1/Nxf1/Tmem109/Gsto1/Eno1/Osbpl3/Retsat/Apoe/Nup62/Bax/Pak1/Bnip3/Agpat5	21	AbstinencevsMaintenance
GO:0071013	CC	GO:0071013	catalytic step 2 spliceosome	8/531	91/21251	0.00199478617829394	0.042410888747206	0.0358787628407103	Ddx41/Hnrnpk/Ppil2/U2af1/Hnrnpm/Cdc5l/Sf3a3/Syf2	8	AbstinencevsMaintenance
GO:00300551	CC	GO:0030055	cell-substrate junction	12/531	182/21251	0.00214876796723127	0.0437811473323372	0.0370379741720127	Dst/Il1rl1/Srp68/Itgb7/Itgb5/Lpxn/Arl14ep/Hck/Usp33/Vasp/Pak1/Rdx	12	AbstinencevsMaintenance
GO:00168871	MF	GO:0016887	ATP hydrolysis activity	24/518	253/20962	2.06085500254282e-08	1.22269539030536e-05	1.09068820129436e-05	Hspd1/Abcb6/Katna1/Morc2a/Cct4/Cct5/Atad2/Kif21a/Nubp1/Abcc1/Eif4a2/Cct8/Tcp1/Hsp90ab1/Msh2/Carns1/Entpd1/Smc3/Hspa5/Cct3/Cct7/Psmc4/Abcb10/Hspa8	24	AbstinencevsMaintenance
GO:00441831	MF	GO:0044183	protein folding chaperone	10/518	40/20962	3.39166543774025e-08	1.22269539030536e-05	1.09068820129436e-05	Cct4/Cct5/Cct8/Tcp1/Hsp90ab1/Hspa5/Cct3/Dnajb6/Cct7/Hspa8	10	AbstinencevsMaintenance
GO:00310722	MF	GO:0031072	heat shock protein binding	17/518	138/20962	5.61356234047906e-08	1.3491261491618e-05	1.20346897895884e-05	Tpr/Ahsa2/Dnajb9/Ahsa1/Hnrnpk/Hsf1/Fkbp5/Hsp90ab1/Stip1/Hspa5/Dnajc10/Dnajb6/Fkbp4/Nup62/Bax/Chordc1/Hspa8	17	AbstinencevsMaintenance
GO:00510822	MF	GO:0051082	unfolded protein binding	12/518	90/20962	2.1738948580108e-06	0.000391844548156447	0.000349539410064368	Cct4/Tbce/Cct5/Cct8/Tcp1/Hsp90ab1/Hspa5/Cct3/Srsf10/Dnajb6/Cct7/Hspa8	12	AbstinencevsMaintenance
GO:0003712	MF	GO:0003712	transcription coregulator activity	29/518	474/20962	7.94347401874739e-06	0.00114544895350337	0.00102178160535887	Nucks1/Bclaf1/Ccar1/Ewsr1/Ncor1/Gps2/Med11/Zzef1/Zmiz1/Ccar2/Crebbp/Nrip1/Tcf4/Lpxn/Med22/Rbck1/Lmo4/Thrap3/Eno1/Ski/Psmd9/Trrap/Trim5/Trim12a/Fus/Ccnd1/Ccdc124/Brd7/Irf2bp2	29	AbstinencevsMaintenance
GO:00316252	MF	GO:0031625	ubiquitin protein ligase binding	20/518	301/20962	6.57273198985837e-05	0.00685014470423429	0.00611057509933156	Hspd1/Cacybp/Traf5/Xbp1/Ube2b/Ubb/Myc/Tcp1/Hsp90ab1/Fzd8/Hspa5/Hltf/Fbxw7/Per3/Ski/Cul1/Map1lc3b/Ubash3b/Hspa8/Usp2	20	AbstinencevsMaintenance
GO:0003713	MF	GO:0003713	transcription coactivator activity	18/518	254/20962	6.65062592644106e-05	0.00685014470423429	0.00611057509933156	Nucks1/Ccar1/Gps2/Zzef1/Zmiz1/Ccar2/Crebbp/Nrip1/Rbck1/Lmo4/Thrap3/Psmd9/Trrap/Trim5/Trim12a/Fus/Ccdc124/Brd7	18	AbstinencevsMaintenance
GO:00443892	MF	GO:0044389	ubiquitin-like protein ligase binding	20/518	317/20962	0.000133105689722188	0.0119961502862122	0.0107009968974022	Hspd1/Cacybp/Traf5/Xbp1/Ube2b/Ubb/Myc/Tcp1/Hsp90ab1/Fzd8/Hspa5/Hltf/Fbxw7/Per3/Ski/Cul1/Map1lc3b/Ubash3b/Hspa8/Usp2	20	AbstinencevsMaintenance
GO:0060090	MF	GO:0060090	molecular adaptor activity	21/518	351/20962	0.000190283448260994	0.0152438184662418	0.0135980335540897	Mlph/Pex3/Sarm1/Akap1/Blnk/Nolc1/Vti1a/Vps18/Snap23/Fbxw7/Dlgap3/Akap9/Iscu/Sh2b2/Cul1/Nup62/Trim5/Trim12a/Herpud1/Hspa8/Gab3	21	AbstinencevsMaintenance
GO:00510872	MF	GO:0051087	chaperone binding	10/518	106/20962	0.000297335500858048	0.0208992593075239	0.0186428898998425	Hspd1/Ahsa2/Dnajb9/Ahsa1/Slc25a17/Stip1/Dnajc10/Dnajb6/Bax/Hspa8	10	AbstinencevsMaintenance
GO:0001091	MF	GO:0001091	RNA polymerase II general transcription initiation factor binding	5/518	25/20962	0.000318851390267355	0.0208992593075239	0.0186428898998425	Crebbp/Gtf2f1/Tcf4/Nolc1/Ercc1	5	AbstinencevsMaintenance
GO:0032977	MF	GO:0032977	membrane insertase activity	4/518	15/20962	0.000405066481469128	0.0243377444282701	0.0217101421208454	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:0140597	MF	GO:0140597	protein carrier chaperone	4/518	17/20962	0.000679081721267193	0.0376629170025882	0.0335966746311138	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:0051020	MF	GO:0051020	GTPase binding	18/518	311/20962	0.000787172719511919	0.0405393950548638	0.03616259636254	Dock10/Mlph/Mical1/Ipo4/Mycbp2/Ralbp1/Odf2/Rin2/Usp33/Eno1/Hps4/Coro1c/Git2/Arhgdib/Picalm/Pak1/Bnip3/Gdi1	18	AbstinencevsMaintenance
